transaction_id,region,country,product,customer,sales_rep,transaction_date,timestamp,quantity,unit_price,total_amount,order_status,payment_method,product_details,customer_info
TXN_000927,South America,Brazil,Home & Garden,Michael Murphy,Krista Grimes,16-08-2021,06-06-2025 01:11,10,1316.79,13167.9,Pending,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Finish want have candidate."", ""ratings"": 3.3}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000928,South America,Argentina,Sports,Dana Hart,Lindsey Monroe,12-06-2021,22-03-2025 23:17,2,839.49,1678.98,Completed,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Get quickly anything realize fill try soldier create."", ""ratings"": 1.4}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000929,North America,Mexico,Home & Garden,Joel Bauer,Victoria Tate,,10-08-2025 02:55,5,1878.46,9392.3,Completed,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""IKEA"", ""specs"": ""Evidence relationship police two describe sort hope."", ""ratings"": 2.7}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000930,Europe,Spain,Home & Garden,Daniel Smith,Desiree King,24-03-2024,26-03-2025 18:49,7,1743.64,12205.48,Cancelled,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Song successful strong first floor build then."", ""ratings"": 2.9}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000931,Asia,UAE,Sports,Andrea Stephens MD,Juan Cook,,10-03-2025 23:28,10,1666.9,16669,Cancelled,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""Yard serve onto several."", ""ratings"": 4.6}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000932,North America,Canada,Home & Garden,Melissa Mcgee PhD,Carrie Henry,08-02-2020,21-06-2025 06:44,2,164.83,329.66,Completed,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Home Depot"", ""specs"": ""Measure win give evidence."", ""ratings"": 4.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000933,Asia,Japan,Electronics,Laura Richardson,Andrea Williams,15-05-2022,18-01-2025 03:33,7,1453.22,10172.54,Returned,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""HP"", ""specs"": ""Environmental so result our."", ""ratings"": 4.8}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000934,Europe,Spain,Home & Garden,  nan  ,William Taylor,15-12-2024,21-03-2025 06:30,7,1693.43,11854.01,Completed,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""Work soon course sort mind."", ""ratings"": 3.8}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000935,North America,Canada,Sports,Sara Gonzales,Andrea Briggs,18-09-2022,12-08-2025 19:36,5,1450.96,7254.8,Completed,Credit Card,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Reebok"", ""specs"": ""Ability against institution."", ""ratings"": 3.4}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000936,Europe,Italy,Electronics,Natalie Palmer,Kevin Johnston,02-10-2021,04-06-2025 16:33,7,1324.97,9274.79,Cancelled,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Apple"", ""specs"": ""Owner practice talk television network dream."", ""ratings"": 2.0}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000937,Africa,Nigeria,Home & Garden,Julia Gutierrez,Jonathan Gentry,16-06-2022,11-05-2025 15:35,5,1123.76,5618.8,Returned,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Home Depot"", ""specs"": ""Open arm here camera."", ""ratings"": 1.6}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000938,Africa,Nigeria,Home & Garden,Jorge Hill,Tiffany Mckenzie,29-02-2024,24-07-2025 12:11,1,359.82,359.82,Pending,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""Suggest baby society nice."", ""ratings"": 4.4}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000939,Europe,Spain,Home & Garden,Danielle Elliott,Matthew Hicks,29-05-2021,07-04-2025 23:16,6,719.71,4318.26,Completed,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""Into way they never wall half method."", ""ratings"": 3.2}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000940,Europe,Italy,Electronics,Kristin Gordon,Cynthia Mcclain,11-06-2022,14-07-2025 16:03,9,422.77,3804.93,Returned,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""HP"", ""specs"": ""Through edge indicate type wind."", ""ratings"": 1.8}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000941,Africa,Nigeria,Sports,Jeremy Brown,John Mays,31-10-2021,11-04-2025 16:39,10,1471.36,14713.6,Cancelled,Cash,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Reebok"", ""specs"": ""Center television region wide west represent."", ""ratings"": 1.9}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000942,Europe,Spain,Clothing,Earl Welch DVM,Anna Hinton,13-10-2022,12-08-2025 11:19,5,1947.69,9738.45,Pending,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Special recent start material million."", ""ratings"": 4.6}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000943,Asia,UAE,Clothing,Tara Rodriguez,Joseph Lyons,09-08-2023,07-08-2025 20:47,1,228.86,228.86,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Community possible time inside soon from political."", ""ratings"": 4.3}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000944,Africa,Egypt,Clothing,Terri Smith,Bailey Dalton,01-01-2020,06-08-2025 19:58,10,712.9,7129,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""Stuff could treat threat game us."", ""ratings"": 1.2}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000945,Asia,UAE,Sports,Michael Cross,Ryan Cook,17-06-2021,04-07-2025 19:59,8,191.11,1528.88,Returned,Cash,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""Middle government forget sister tonight two area."", ""ratings"": 2.3}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000946,Africa,Egypt,Sports,Renee Petty,Maria Baker MD,07-12-2023,27-07-2025 06:00,1,871.13,871.13,Cancelled,Debit Card,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Reebok"", ""specs"": ""Perhaps write station peace run over like."", ""ratings"": 3.1}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000947,Asia,Singapore,Clothing,Adam Parker,Seth Wallace,18-02-2021,19-06-2025 09:32,4,496.62,1986.48,Completed,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Protect region four conference."", ""ratings"": 3.0}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000948,South America,Chile,Clothing,Vanessa Mitchell,Michelle Freeman,09-11-2022,17-01-2025 20:55,2,1714.98,3429.96,Cancelled,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Onto tough material yard benefit beyond check."", ""ratings"": 1.8}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000949,  Europe  ,Italy,Home & Garden,Justin Baker,Denise Owen,06-05-2021,23-03-2025 19:16,4,114.27,457.08,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Home Depot"", ""specs"": ""Network worry simple."", ""ratings"": 2.9}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000950,Europe,Italy,Electronics,David Robbins,Monica Butler,25-08-2021,24-01-2025 05:07,2,749.54,1499.08,Completed,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Mobiles"", ""brand"": ""Apple"", ""specs"": ""Power tell institution edge share pattern."", ""ratings"": 3.2}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000951,South America,Chile,Clothing,Crystal Calderon,Matthew Goodwin,01-04-2021,24-07-2025 17:37,4,486.85,1947.4,Pending,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Peace save of scene decade manager too."", ""ratings"": 3.0}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000952,Asia,Japan,Clothing,Michelle George,Ryan Whitehead,20-04-2023,09-01-2025 03:17,4,1868.62,7474.48,Pending,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Budget guess individual society."", ""ratings"": 3.3}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000953,Africa,Nigeria,Clothing,Peter Ferguson,Lisa Frazier,05-03-2022,03-03-2025 19:01,10,37.55,375.5,Completed,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Adidas"", ""specs"": ""Difference life course money cause man skin morning."", ""ratings"": 5.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000954,South America,Brazil,Home & Garden,Shannon Joseph,Amy Walsh,29-04-2021,18-08-2025 10:36,7,1113.42,7793.94,Completed,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""War environment onto."", ""ratings"": 2.9}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000955,Asia,UAE,Home & Garden,Christine Johnson,Wendy Bates,12-01-2024,13-01-2025 17:43,8,946.55,7572.4,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Bed believe get performance in PM another."", ""ratings"": 1.9}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000956,North America,Canada,Sports,Carolyn Haynes,Matthew Wiley,28-12-2021,21-04-2025 02:32,4,1358.69,5434.76,Returned,Cash,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Under Armour"", ""specs"": ""Into treat doctor paper officer."", ""ratings"": 1.5}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000957,Europe,Italy,Home & Garden,Meghan Blankenship,Jennifer Kelley,14-10-2024,14-03-2025 20:56,3,1496.41,4489.23,Returned,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Home Depot"", ""specs"": ""Career door against only light baby official."", ""ratings"": 4.6}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000958,South America,Chile,Clothing,Dana Sims,Erin Sheppard,25-03-2025,21-04-2025 03:44,10,898.03,8980.3,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Side understand name realize ahead seven position."", ""ratings"": 4.7}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000959,Europe,Italy,Home & Garden,Leslie Ortiz,Douglas Ferguson,17-07-2024,22-02-2025 05:36,7,"1,424.86",9974.02,Pending,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Effect study modern someone body gas."", ""ratings"": 2.3}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000960,Africa,Egypt,Sports,Thomas Miller,John Rodriguez,12-06-2020,26-05-2025 04:26,2,,3947.02,Pending,Cash,{bad_json},"{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000961,Asia,Singapore,  Electronics  ,Laura James,Theresa Harris,23-10-2023,29-04-2025 17:22,1,1644.33,1644.33,Completed,Cash,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Mother her lay officer believe rich."", ""ratings"": 4.3}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000962,Europe,Italy,Clothing,Michael Brown,Jennifer West,18-05-2022,01-04-2025 14:49,2,1381.45,2762.9,Cancelled,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Nike"", ""specs"": ""In cold measure past."", ""ratings"": 4.4}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000963,Asia,China,Home & Garden,Natalie Grant,Scott Jones,07-03-2021,22-02-2025 13:57,2,93.14,186.28,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Indicate method process."", ""ratings"": 1.9}",NULL
TXN_000964,Africa,South Africa,Sports,Danielle Thomas,Samuel Rice,07-07-2022,23-03-2025 11:13,6,1129.45,6776.7,Cancelled,Cash,"{""category"": ""Sports"", ""subcategory"": ""Outdoor"", ""brand"": ""Reebok"", ""specs"": ""Question enter six season wall set."", ""ratings"": 2.1}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000965,Europe,Italy,Home & Garden,Steven Jones,Robert Yates,06-11-2022,28-02-2025 05:00,2,1521.63,3043.26,Returned,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""Bank expert maybe information sign risk."", ""ratings"": 1.8}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000966,  Asia  ,China,Home & Garden,Tammy Sutton,Scott Miller,26-12-2022,10-06-2025 04:41,9,703.98,6335.82,Pending,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""East among company face."", ""ratings"": 1.3}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000967,Europe,Germany,Clothing,Willie Kim,Zachary Browning,12-01-2020,03-03-2025 17:20,2,311.87,623.74,Pending,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Puma"", ""specs"": ""Right military manager offer she."", ""ratings"": 1.7}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000968,Africa,Nigeria,Clothing,Diana West,Melissa Kim,16-11-2021,25-02-2025 23:16,10,61.08,610.8,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Puma"", ""specs"": ""Event world ago wait."", ""ratings"": 1.9}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000969,North America,USA,Clothing,Sandra Alvarez,Erica Beard,27-11-2022,07-06-2025 01:15,10,631.79,6317.9,Completed,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Puma"", ""specs"": ""North thing along player box leg impact."", ""ratings"": 3.8}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000970,  North America  ,USA,  Home & Garden  ,Crystal Lam,Linda Kirk,10-04-2021,14-03-2025 00:45,6,353.24,2119.44,Pending,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""Walk worry employee treatment relationship inside."", ""ratings"": 4.0}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000971,South America,Brazil,Sports,Kenneth Benjamin,Amanda Deleon,29-05-2023,06-06-2025 20:09,9,1021.53,9193.77,Pending,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Reebok"", ""specs"": ""Bit state organization form war than west."", ""ratings"": 1.3}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000972,Asia,China,Electronics,James Richards,James Moore,01-09-2021,23-03-2025 23:14, ,890.84,3563.36,Returned,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Dell"", ""specs"": ""Start small drug one."", ""ratings"": 4.7}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000973,North America,USA,Home & Garden,Andrew Gates,Dorothy Chang,10-11-2022,13-02-2025 01:49,4,589.88,2359.52,Returned,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Wayfair"", ""specs"": ""Character step tonight analysis across."", ""ratings"": 3.1}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000974,North America,Mexico,Electronics,,Paul Brooks,25-01-2021,11-06-2025 04:36,8,268.7,2149.6,Pending,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Arm past happy move."", ""ratings"": 1.6}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000975,North America,Canada,Electronics,Elizabeth Russell,Ebony Stewart,07-10-2024,23-01-2025 10:12,7,1575.53,11028.71,Returned,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""HP"", ""specs"": ""Special share concern black century purpose national hope."", ""ratings"": 3.7}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000976,South America,Argentina,Electronics,Alexander Carroll MD,Cody Herrera,16-10-2024,01-04-2025 14:28,3,281.33,843.99,Completed,Credit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Dell"", ""specs"": ""Teach very million help."", ""ratings"": 3.1}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000977,Africa,South Africa,Home & Garden,Eric Anderson,Emma Fox MD,12-12-2020,10-01-2025 12:20,8,1517.28,12138.24,Completed,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Real professional past work season."", ""ratings"": 4.1}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000978,North America,Canada,Home & Garden,Tina Rosales,Pamela Haley,20-06-2023,06-08-2025 07:56,2,1864.04,3728.08,Completed,Cash,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Water establish single."", ""ratings"": 2.3}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""In-store""}"
TXN_000979,Europe,Italy,Home & Garden,Nicole Hurst,Christy Rice,23-07-2021,23-03-2025 12:41,5,460.89,2304.45,Returned,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""IKEA"", ""specs"": ""System doctor look pass before response."", ""ratings"": 1.7}","{""segment"": ""Standard"", ""demographics"": ""Young"", ""preferences"": ""Online""}"
TXN_000980,Asia,Japan,Sports,Tiffany Pacheco,Wanda Booth,04-11-2023,08-05-2025 02:31,8,,6135.68,Cancelled,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Reebok"", ""specs"": ""Leave nice water others strong."", ""ratings"": 2.2}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000981,South America,Brazil,Home & Garden,Katie Sanders,David Hendricks,08-09-2022,13-01-2025 22:00,1,1605.75,1605.75,Returned,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Kitchen"", ""brand"": ""Wayfair"", ""specs"": ""Traditional choose significant fight."", ""ratings"": 4.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Online""}"
TXN_000982,North America,Mexico,Sports,Tracy Scott,Leonard Dean,08-02-2020,13-04-2025 07:43,10,157.03,1570.3,Returned,PayPal,"{""category"": ""Sports"", ""subcategory"": ""Fitness"", ""brand"": ""Under Armour"", ""specs"": ""Else traditional kitchen."", ""ratings"": 4.5}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000983,South America,Argentina,  Home & Garden  ,Jennifer Daniels,Brandi Salazar,12-07-2020,13-04-2025 09:19,1,1342.43,1342.43,Cancelled,Debit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""IKEA"", ""specs"": ""Carry coach specific television baby."", ""ratings"": 3.2}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000984,South America,Argentina,  Home & Garden  ,Rachael Kim,Randall Molina,11-12-2023,01-04-2025 08:50,4,1588.07,6352.28,Completed,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""Letter police ready human baby."", ""ratings"": 2.7}","{""segment"": ""Budget"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000985,Asia,UAE,Home & Garden,Breanna Casey,Jeffery Alexander,17-12-2022,06-01-2025 00:15,5,1932.28,9661.4,Completed,PayPal,"{""category"": ""Home & Garden"", ""subcategory"": ""Furniture"", ""brand"": ""Wayfair"", ""specs"": ""Develop budget the Republican end name pressure practice."", ""ratings"": 2.7}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000986,Europe,UK,Clothing,Raymond Valencia,Christopher Jackson,02-02-2024,05-02-2025 06:42,4,94.45,377.8,Returned,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""War defense debate treat fall those win."", ""ratings"": 2.3}","{""segment"": ""Standard"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000987,Asia,Singapore,Clothing,Tiffany Ellis,Thomas Spencer,27-06-2023,25-07-2025 23:30,7,275.07,1925.49,Returned,Debit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Adidas"", ""specs"": ""Radio as north them."", ""ratings"": 2.7}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000313,Europe,UK,Sports,Pam Solis,Miguel Stanley,14-02-2022,14-08-2025 09:17,7,1169.34,8185.38,Cancelled,Cash,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Reebok"", ""specs"": ""Grow start draw size body difficult."", ""ratings"": 3.5}","{""segment"": ""Budget"", ""demographics"": ""Senior"", ""preferences"": ""Hybrid""}"
TXN_000989,Asia,Japan,Electronics,Breanna Gonzalez,Brandy Roberts,19-05-2022,01-06-2025 20:08,2,1840.38,3680.76,Pending,Debit Card,"{""category"": ""Electronics"", ""subcategory"": ""Accessories"", ""brand"": ""Dell"", ""specs"": ""It wonder example peace eat."", ""ratings"": 2.9}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000990,  South America  ,Chile,Clothing,Maxwell Bush,Tiffany Morrison,06-04-2024,25-02-2025 02:04,10,359.9,3599,Completed,Cash,"{""category"": ""Clothing"", ""subcategory"": ""Women"", ""brand"": ""Nike"", ""specs"": ""Firm test top worry institution particular."", ""ratings"": 2.7}","{""segment"": ""Budget"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000991,South America,Brazil,Clothing,Cheyenne Petersen,Kyle Williams,04-03-2025,05-03-2025 04:45,4,64.78,259.12,Completed,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Kids"", ""brand"": ""Nike"", ""specs"": ""Wish candidate adult."", ""ratings"": 1.6}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""In-store""}"
TXN_000992,Europe,Germany,Clothing,Adam Freeman,Stephanie Alexander,25-12-2022,18-02-2025 23:53,2,553.27,1106.54,Returned,Credit Card,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""Ability question institution option."", ""ratings"": 4.8}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""In-store""}"
TXN_000313,Europe,Spain,Sports,Rachael Boyer,Heather Rodriguez,31-12-2023,29-03-2025 20:03,8,283.85,2270.8,Pending,Cash,"{""category"": ""Sports"", ""subcategory"": ""Indoor"", ""brand"": ""Under Armour"", ""specs"": ""Still scene article activity."", ""ratings"": 1.6}","{""segment"": ""Premium"", ""demographics"": ""Young"", ""preferences"": ""Hybrid""}"
TXN_000994,Europe,UK,Electronics,Katherine Smith,Noah Evans,15-05-2020,05-08-2025 07:51,9,778.26,7004.34,Cancelled,PayPal,"{""category"": ""Electronics"", ""subcategory"": ""Laptops"", ""brand"": ""Samsung"", ""specs"": ""Role push say subject me."", ""ratings"": 2.3}","{""segment"": ""Standard"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000995,North America,Mexico,Home & Garden,Deborah Nichols,Troy Dean,05-06-2022,10-01-2025 09:31,4,572.69,2290.76,Returned,Credit Card,"{""category"": ""Home & Garden"", ""subcategory"": ""Decor"", ""brand"": ""Wayfair"", ""specs"": ""There relate start keep guess."", ""ratings"": 2.0}","{""segment"": ""Premium"", ""demographics"": ""Middle-aged"", ""preferences"": ""Hybrid""}"
TXN_000996,North America,Mexico,Clothing,Kimberly Moore,Christopher Mcintosh,30-06-2024,09-08-2025 03:56,1,1004.61,1004.61,Pending,PayPal,"{""category"": ""Clothing"", ""subcategory"": ""Men"", ""brand"": ""Adidas"", ""specs"": ""At for together employee offer wish throw."", ""ratings"": 1.0}","{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
TXN_000997,South America,Chile,  Clothing  ,Suzanne Allen,Crystal Lewis,02-10-2022,12-06-2025 18:32,9,539.31,4853.79,Pending,Credit Card,{bad_json},"{""segment"": ""Premium"", ""demographics"": ""Senior"", ""preferences"": ""Online""}"
